ds_id,iw_mm,area_m2,area_ha,yield_t_ha,profit_rate_per_ha,profit_total
0,0.00,1100.000000,0.110000,0.600000,180.000000,19.800000
0,10.00,1100.000000,0.110000,0.795373,216.111902,23.772309
0,20.00,1100.000000,0.110000,0.943033,237.909825,26.170081
0,30.00,1100.000000,0.110000,1.054632,248.889474,27.377842
0,40.00,1100.000000,0.110000,1.138976,251.692849,27.686213
0,50.00,1100.000000,0.110000,1.202722,248.316729,27.314840
0,60.00,1100.000000,0.110000,1.250901,240.270246,26.429727
0,70.00,1100.000000,0.110000,1.287313,228.693979,25.156338
0,80.00,1100.000000,0.110000,1.314833,214.449959,23.589495
0,90.00,1100.000000,0.110000,1.335632,198.189694,21.800866
0,100.00,1100.000000,0.110000,1.351352,180.405585,19.844614
1,0.00,1500.000000,0.150000,0.706667,212.000000,31.800000
1,10.00,1500.000000,0.150000,0.943510,260.552859,39.082929
1,20.00,1500.000000,0.150000,1.118380,290.513855,43.577078
1,30.00,1500.000000,0.150000,1.247522,306.756701,46.013505
1,40.00,1500.000000,0.150000,1.342916,312.874944,46.931242
1,50.00,1500.000000,0.150000,1.413397,311.518964,46.727845
1,60.00,1500.000000,0.150000,1.465480,304.644035,45.696605
1,70.00,1500.000000,0.150000,1.503977,293.693002,44.053950
1,80.00,1500.000000,0.150000,1.532436,279.730841,41.959626
1,90.00,1500.000000,0.150000,1.553479,263.543810,39.531571
1,100.00,1500.000000,0.150000,1.569042,245.712523,36.856878
2,0.00,1500.000000,0.150000,0.680000,204.000000,30.600000
2,10.00,1500.000000,0.150000,0.909898,250.469510,37.570426
2,20.00,1500.000000,0.150000,1.079226,278.767698,41.815155
2,30.00,1500.000000,0.150000,1.204081,293.724426,44.058664
2,40.00,1500.000000,0.150000,1.296247,298.874223,44.831133
2,50.00,1500.000000,0.150000,1.364356,296.806827,44.521024
2,60.00,1500.000000,0.150000,1.414740,289.422015,43.413302
2,70.00,1500.000000,0.150000,1.452050,278.115082,41.717262
2,80.00,1500.000000,0.150000,1.479707,263.912018,39.586803
2,90.00,1500.000000,0.150000,1.500227,247.568122,37.135218
2,100.00,1500.000000,0.150000,1.515467,229.640059,34.446009
3,0.00,1500.000000,0.150000,0.706667,212.000000,31.800000
3,10.00,1500.000000,0.150000,0.945616,261.184791,39.177719
3,20.00,1500.000000,0.150000,1.121261,291.378379,43.706757
3,30.00,1500.000000,0.150000,1.250465,307.639490,46.145923
3,40.00,1500.000000,0.150000,1.345572,313.671746,47.050762
3,50.00,1500.000000,0.150000,1.415629,312.188762,46.828314
3,60.00,1500.000000,0.150000,1.467268,305.180298,45.777045
3,70.00,1500.000000,0.150000,1.505355,294.106440,44.115966
3,80.00,1500.000000,0.150000,1.533465,280.039393,42.005909
3,90.00,1500.000000,0.150000,1.554224,263.767096,39.565064
3,100.00,1500.000000,0.150000,1.569563,245.868997,36.880350
4,0.00,1200.000000,0.120000,0.658333,197.500000,23.700000
4,10.00,1200.000000,0.120000,0.877126,240.637714,28.876526
4,20.00,1200.000000,0.120000,1.039939,266.981588,32.037791
4,30.00,1200.000000,0.120000,1.161153,280.845969,33.701516
4,40.00,1200.000000,0.120000,1.251440,285.431933,34.251832
4,50.00,1200.000000,0.120000,1.318720,283.115927,33.973911
4,60.00,1200.000000,0.120000,1.368877,275.663192,33.079583
4,70.00,1200.000000,0.120000,1.406286,264.385669,31.726280
4,80.00,1200.000000,0.120000,1.434196,250.258917,30.031070
4,90.00,1200.000000,0.120000,1.455029,234.008725,28.081047
4,100.00,1200.000000,0.120000,1.470584,216.175327,25.941039
5,0.00,1600.000000,0.160000,0.675000,202.500000,32.400000
5,10.00,1600.000000,0.160000,0.900766,247.729722,39.636756
5,20.00,1600.000000,0.160000,1.068012,275.403590,44.064574
5,30.00,1600.000000,0.160000,1.191982,290.094627,46.415140
5,40.00,1600.000000,0.160000,1.283928,295.178386,47.228542
5,50.00,1600.000000,0.160000,1.352161,293.148260,46.903722
5,60.00,1600.000000,0.160000,1.402824,285.847283,45.735565
5,70.00,1600.000000,0.160000,1.440462,274.638666,43.942187
5,80.00,1600.000000,0.160000,1.468438,260.531372,41.685019
5,90.00,1600.000000,0.160000,1.489242,244.272639,39.083622
5,100.00,1600.000000,0.160000,1.504721,226.416210,36.226594
6,0.00,1400.000000,0.140000,0.692857,207.857143,29.100000
6,10.00,1400.000000,0.140000,0.926800,255.539888,35.775584
6,20.00,1400.000000,0.140000,1.099055,284.716625,39.860328
6,30.00,1400.000000,0.140000,1.225998,300.299480,42.041927
6,40.00,1400.000000,0.140000,1.319626,305.887800,42.824292
6,50.00,1400.000000,0.140000,1.388738,304.121452,42.577003
6,60.00,1400.000000,0.140000,1.439795,296.938361,41.571371
6,70.00,1400.000000,0.140000,1.477541,285.762447,40.006743
6,80.00,1400.000000,0.140000,1.505470,271.640883,38.029724
6,90.00,1400.000000,0.140000,1.526148,255.344450,35.748223
6,100.00,1400.000000,0.140000,1.541470,237.440975,33.241737
7,0.00,1300.000000,0.130000,0.661538,198.461538,25.800000
7,10.00,1300.000000,0.130000,0.881444,241.933204,31.451316
7,20.00,1300.000000,0.130000,1.045026,268.507686,34.905999
7,30.00,1300.000000,0.130000,1.166764,282.529063,36.728778
7,40.00,1300.000000,0.130000,1.257400,287.220059,37.338608
7,50.00,1300.000000,0.130000,1.324909,284.972768,37.046460
7,60.00,1300.000000,0.130000,1.375212,277.563662,36.083276
7,70.00,1300.000000,0.130000,1.412709,266.312676,34.620648
7,80.00,1300.000000,0.130000,1.440670,252.201012,32.786132
7,90.00,1300.000000,0.130000,1.461528,235.958401,30.674592
7,100.00,1300.000000,0.130000,1.477093,218.127801,28.356614
8,0.00,1600.000000,0.160000,0.687500,206.250000,33.000000
8,10.00,1600.000000,0.160000,0.918989,253.196838,40.511494
8,20.00,1600.000000,0.160000,1.089742,281.922715,45.107634
8,30.00,1600.000000,0.160000,1.215793,297.238024,47.558084
8,40.00,1600.000000,0.160000,1.308917,302.674976,48.427996
8,50.00,1600.000000,0.160000,1.377765,300.829494,48.132719
8,60.00,1600.000000,0.160000,1.428703,293.611038,46.977766
8,70.00,1600.000000,0.160000,1.466418,282.425313,45.188050
8,80.00,1600.000000,0.160000,1.494360,268.308030,42.929285
8,90.00,1600.000000,0.160000,1.515076,252.022907,40.323665
8,100.00,1600.000000,0.160000,1.530445,234.133545,37.461367
9,0.00,1200.000000,0.120000,0.666667,200.000000,24.000000
9,10.00,1200.000000,0.120000,0.888617,244.084979,29.290197
9,20.00,1200.000000,0.120000,1.053525,271.057507,32.526901
9,30.00,1200.000000,0.120000,1.176108,285.332362,34.239883
9,40.00,1200.000000,0.120000,1.267269,290.180659,34.821679
9,50.00,1200.000000,0.120000,1.335091,288.027438,34.563293
9,60.00,1200.000000,0.120000,1.385571,280.671446,33.680574
9,70.00,1200.000000,0.120000,1.423159,269.447568,32.333708
9,80.00,1200.000000,0.120000,1.451156,255.346933,30.641632
9,90.00,1200.000000,0.120000,1.472019,239.105794,28.692695
9,100.00,1200.000000,0.120000,1.487571,221.271319,26.552558
10,0.00,1400.000000,0.140000,0.678571,203.571429,28.500000
10,10.00,1400.000000,0.140000,0.905973,249.291756,34.900846
10,20.00,1400.000000,0.140000,1.074221,277.266197,38.817268
10,30.00,1400.000000,0.140000,1.198785,292.135598,40.898984
10,40.00,1400.000000,0.140000,1.291068,297.320269,41.624838
10,50.00,1400.000000,0.140000,1.359476,295.342899,41.348006
10,60.00,1400.000000,0.140000,1.410218,288.065498,40.329170
10,70.00,1400.000000,0.140000,1.447878,276.863422,38.760879
10,80.00,1400.000000,0.140000,1.475844,262.753274,36.785458
10,90.00,1400.000000,0.140000,1.496623,246.487001,34.508180
10,100.00,1400.000000,0.140000,1.512071,228.621163,32.006963
11,0.00,1500.000000,0.150000,0.693333,208.000000,31.200000
11,10.00,1500.000000,0.150000,0.927231,255.669167,38.350375
11,20.00,1500.000000,0.150000,1.099523,284.856908,42.728536
11,30.00,1500.000000,0.150000,1.226538,300.461261,45.069189
11,40.00,1500.000000,0.150000,1.320246,306.073784,45.911068
11,50.00,1500.000000,0.150000,1.389434,304.330345,45.649552
11,60.00,1500.000000,0.150000,1.440557,297.167090,44.575064
11,70.00,1500.000000,0.150000,1.478358,286.007402,42.901110
11,80.00,1500.000000,0.150000,1.506329,271.898568,40.784785
11,90.00,1500.000000,0.150000,1.527039,255.611788,38.341768
11,100.00,1500.000000,0.150000,1.542385,237.715410,35.657311
12,0.00,1500.000000,0.150000,0.673333,202.000000,30.300000
12,10.00,1500.000000,0.150000,0.898599,247.079765,37.061965
12,20.00,1500.000000,0.150000,1.065475,274.642439,41.196366
12,30.00,1500.000000,0.150000,1.189175,289.252523,43.387878
12,40.00,1500.000000,0.150000,1.280928,294.278441,44.141766
12,50.00,1500.000000,0.150000,1.349026,292.207821,43.831173
12,60.00,1500.000000,0.150000,1.399597,284.879148,42.731872
12,70.00,1500.000000,0.150000,1.437174,273.652126,41.047819
12,80.00,1500.000000,0.150000,1.465110,259.533053,38.929958
12,90.00,1500.000000,0.150000,1.485891,243.267181,36.490077
12,100.00,1500.000000,0.150000,1.501356,225.406791,33.811019
13,0.00,1300.000000,0.130000,0.676923,203.076923,26.400000
13,10.00,1300.000000,0.130000,0.903873,248.661961,32.326055
13,20.00,1300.000000,0.130000,1.071771,276.531223,35.949059
13,30.00,1300.000000,0.130000,1.196070,291.320936,37.871722
13,40.00,1300.000000,0.130000,1.288155,296.446631,38.538062
13,50.00,1300.000000,0.130000,1.356422,294.426594,38.275457
13,60.00,1300.000000,0.130000,1.407064,287.119052,37.325477
13,70.00,1300.000000,0.130000,1.444654,275.896242,35.866511
13,80.00,1300.000000,0.130000,1.472574,261.772283,34.030397
13,90.00,1300.000000,0.130000,1.493324,245.497193,31.914635
13,100.00,1300.000000,0.130000,1.508754,227.626061,29.591388
14,0.00,1300.000000,0.130000,0.676923,203.076923,26.400000
14,10.00,1300.000000,0.130000,0.903873,248.661961,32.326055
14,20.00,1300.000000,0.130000,1.071771,276.531223,35.949059
14,30.00,1300.000000,0.130000,1.196070,291.320936,37.871722
14,40.00,1300.000000,0.130000,1.288155,296.446631,38.538062
14,50.00,1300.000000,0.130000,1.356422,294.426594,38.275457
14,60.00,1300.000000,0.130000,1.407064,287.119052,37.325477
14,70.00,1300.000000,0.130000,1.444654,275.896242,35.866511
14,80.00,1300.000000,0.130000,1.472574,261.772283,34.030397
14,90.00,1300.000000,0.130000,1.493324,245.497193,31.914635
14,100.00,1300.000000,0.130000,1.508754,227.626061,29.591388
15,0.00,1400.000000,0.140000,0.678571,203.571429,28.500000
15,10.00,1400.000000,0.140000,0.905973,249.291756,34.900846
15,20.00,1400.000000,0.140000,1.074221,277.266197,38.817268
15,30.00,1400.000000,0.140000,1.198785,292.135598,40.898984
15,40.00,1400.000000,0.140000,1.291068,297.320269,41.624838
15,50.00,1400.000000,0.140000,1.359476,295.342899,41.348006
15,60.00,1400.000000,0.140000,1.410218,288.065498,40.329170
15,70.00,1400.000000,0.140000,1.447878,276.863422,38.760879
15,80.00,1400.000000,0.140000,1.475844,262.753274,36.785458
15,90.00,1400.000000,0.140000,1.496623,246.487001,34.508180
15,100.00,1400.000000,0.140000,1.512071,228.621163,32.006963
16,0.00,1400.000000,0.140000,0.678571,203.571429,28.500000
16,10.00,1400.000000,0.140000,0.905973,249.291756,34.900846
16,20.00,1400.000000,0.140000,1.074221,277.266197,38.817268
16,30.00,1400.000000,0.140000,1.198785,292.135598,40.898984
16,40.00,1400.000000,0.140000,1.291068,297.320269,41.624838
16,50.00,1400.000000,0.140000,1.359476,295.342899,41.348006
16,60.00,1400.000000,0.140000,1.410218,288.065498,40.329170
16,70.00,1400.000000,0.140000,1.447878,276.863422,38.760879
16,80.00,1400.000000,0.140000,1.475844,262.753274,36.785458
16,90.00,1400.000000,0.140000,1.496623,246.487001,34.508180
16,100.00,1400.000000,0.140000,1.512071,228.621163,32.006963
17,0.00,1400.000000,0.140000,0.642857,192.857143,27.000000
17,10.00,1400.000000,0.140000,0.854469,233.840693,32.737697
17,20.00,1400.000000,0.140000,1.012906,258.871696,36.242037
17,30.00,1400.000000,0.140000,1.131541,271.962353,38.074729
17,40.00,1400.000000,0.140000,1.220383,276.114869,38.656082
17,50.00,1400.000000,0.140000,1.286920,273.575926,38.300630
17,60.00,1400.000000,0.140000,1.336757,266.026983,37.243778
17,70.00,1400.000000,0.140000,1.374089,254.726601,35.661724
17,80.00,1400.000000,0.140000,1.402056,240.616899,33.686366
17,90.00,1400.000000,0.140000,1.423011,224.403187,31.416446
17,100.00,1400.000000,0.140000,1.438712,206.613545,28.925896
18,0.00,1600.000000,0.160000,0.718750,215.625000,34.500000
18,10.00,1600.000000,0.160000,0.964055,266.716518,42.674643
18,20.00,1600.000000,0.160000,1.143393,298.017903,47.682865
18,30.00,1600.000000,0.160000,1.274632,314.889613,50.382338
18,40.00,1600.000000,0.160000,1.370766,321.229700,51.396752
18,50.00,1600.000000,0.160000,1.441252,319.875595,51.180095
18,60.00,1600.000000,0.160000,1.492982,312.894738,50.063158
18,70.00,1600.000000,0.160000,1.530983,301.795031,48.287205
18,80.00,1600.000000,0.160000,1.558925,287.677357,46.028377
18,90.00,1600.000000,0.160000,1.579487,271.346244,43.415399
18,100.00,1600.000000,0.160000,1.594634,253.390211,40.542434
19,0.00,1300.000000,0.130000,0.661538,198.461538,25.800000
19,10.00,1300.000000,0.130000,0.881444,241.933204,31.451316
19,20.00,1300.000000,0.130000,1.045026,268.507686,34.905999
19,30.00,1300.000000,0.130000,1.166764,282.529063,36.728778
19,40.00,1300.000000,0.130000,1.257400,287.220059,37.338608
19,50.00,1300.000000,0.130000,1.324909,284.972768,37.046460
19,60.00,1300.000000,0.130000,1.375212,277.563662,36.083276
19,70.00,1300.000000,0.130000,1.412709,266.312676,34.620648
19,80.00,1300.000000,0.130000,1.440670,252.201012,32.786132
19,90.00,1300.000000,0.130000,1.461528,235.958401,30.674592
19,100.00,1300.000000,0.130000,1.477093,218.127801,28.356614
20,0.00,1300.000000,0.130000,0.661538,198.461538,25.800000
20,10.00,1300.000000,0.130000,0.881444,241.933204,31.451316
20,20.00,1300.000000,0.130000,1.045026,268.507686,34.905999
20,30.00,1300.000000,0.130000,1.166764,282.529063,36.728778
20,40.00,1300.000000,0.130000,1.257400,287.220059,37.338608
20,50.00,1300.000000,0.130000,1.324909,284.972768,37.046460
20,60.00,1300.000000,0.130000,1.375212,277.563662,36.083276
20,70.00,1300.000000,0.130000,1.412709,266.312676,34.620648
20,80.00,1300.000000,0.130000,1.440670,252.201012,32.786132
20,90.00,1300.000000,0.130000,1.461528,235.958401,30.674592
20,100.00,1300.000000,0.130000,1.477093,218.127801,28.356614
21,0.00,1400.000000,0.140000,0.671429,201.428571,28.200000
21,10.00,1400.000000,0.140000,0.896123,246.336957,34.487174
21,20.00,1400.000000,0.140000,1.062575,273.772552,38.328157
21,30.00,1400.000000,0.140000,1.185967,288.290118,40.360616
21,40.00,1400.000000,0.140000,1.277500,293.249932,41.054990
21,50.00,1400.000000,0.140000,1.345443,291.133032,40.758625
21,60.00,1400.000000,0.140000,1.395909,283.772709,39.728179
21,70.00,1400.000000,0.140000,1.433416,272.524652,38.153451
21,80.00,1400.000000,0.140000,1.461307,258.392117,36.174896
21,90.00,1400.000000,0.140000,1.482060,242.118086,33.896532
21,100.00,1400.000000,0.140000,1.497511,224.253169,31.395444
22,0.00,1400.000000,0.140000,0.685714,205.714286,28.800000
22,10.00,1400.000000,0.140000,0.915822,252.246554,35.314518
22,20.00,1400.000000,0.140000,1.085866,280.759843,39.306378
22,30.00,1400.000000,0.140000,1.211604,295.981077,41.437351
22,40.00,1400.000000,0.140000,1.304635,301.390605,42.194685
22,50.00,1400.000000,0.140000,1.373509,299.552765,41.937387
22,60.00,1400.000000,0.140000,1.424528,292.358288,40.930160
22,70.00,1400.000000,0.140000,1.462341,281.202192,39.368307
22,80.00,1400.000000,0.140000,1.490381,267.114431,37.396020
22,90.00,1400.000000,0.140000,1.511186,250.855917,35.119828
22,100.00,1400.000000,0.140000,1.526631,232.989156,32.618482
23,0.00,1400.000000,0.140000,0.692857,207.857143,29.100000
23,10.00,1400.000000,0.140000,0.926800,255.539888,35.775584
23,20.00,1400.000000,0.140000,1.099055,284.716625,39.860328
23,30.00,1400.000000,0.140000,1.225998,300.299480,42.041927
23,40.00,1400.000000,0.140000,1.319626,305.887800,42.824292
23,50.00,1400.000000,0.140000,1.388738,304.121452,42.577003
23,60.00,1400.000000,0.140000,1.439795,296.938361,41.571371
23,70.00,1400.000000,0.140000,1.477541,285.762447,40.006743
23,80.00,1400.000000,0.140000,1.505470,271.640883,38.029724
23,90.00,1400.000000,0.140000,1.526148,255.344450,35.748223
23,100.00,1400.000000,0.140000,1.541470,237.440975,33.241737
24,0.00,1400.000000,0.140000,0.664286,199.285714,27.900000
24,10.00,1400.000000,0.140000,0.885145,243.043623,34.026107
24,20.00,1400.000000,0.140000,1.049386,269.815769,37.774208
24,30.00,1400.000000,0.140000,1.171572,283.971715,39.756040
24,40.00,1400.000000,0.140000,1.262509,288.752737,40.425383
24,50.00,1400.000000,0.140000,1.330214,286.564346,40.119008
24,60.00,1400.000000,0.140000,1.380642,279.192636,39.086969
24,70.00,1400.000000,0.140000,1.418215,267.964397,37.515016
24,80.00,1400.000000,0.140000,1.446219,253.865665,35.541193
24,90.00,1400.000000,0.140000,1.467099,237.629552,33.268137
24,100.00,1400.000000,0.140000,1.482671,219.801351,30.772189
25,0.00,1400.000000,0.140000,0.721429,216.428571,30.300000
25,10.00,1400.000000,0.140000,0.967325,267.697617,37.477666
25,20.00,1400.000000,0.140000,1.147181,299.154344,41.881608
25,30.00,1400.000000,0.140000,1.278848,316.154322,44.261605
25,40.00,1400.000000,0.140000,1.375320,322.596005,45.163441
25,50.00,1400.000000,0.140000,1.446066,321.319737,44.984763
25,60.00,1400.000000,0.140000,1.497989,314.396803,44.015552
25,70.00,1400.000000,0.140000,1.536130,303.339013,42.467462
25,80.00,1400.000000,0.140000,1.564169,289.250805,40.495113
25,90.00,1400.000000,0.140000,1.584799,272.939730,38.211562
25,100.00,1400.000000,0.140000,1.599989,254.996774,35.699548
26,0.00,1300.000000,0.130000,0.615385,184.615385,24.000000
26,10.00,1300.000000,0.130000,0.816587,222.476083,28.921891
26,20.00,1300.000000,0.130000,0.968115,245.434599,31.906498
26,30.00,1300.000000,0.130000,1.082240,257.172046,33.432366
26,40.00,1300.000000,0.130000,1.168199,260.459728,33.859765
26,50.00,1300.000000,0.130000,1.232947,257.384133,33.459937
26,60.00,1300.000000,0.130000,1.281721,249.516254,32.437113
26,70.00,1300.000000,0.130000,1.318463,238.039023,30.945073
26,80.00,1300.000000,0.130000,1.346144,223.843220,29.099619
26,90.00,1300.000000,0.130000,1.366999,207.599666,26.987957
26,100.00,1300.000000,0.130000,1.382712,189.813571,24.675764
27,0.00,1400.000000,0.140000,0.707143,212.142857,29.700000
27,10.00,1400.000000,0.140000,0.946498,261.449485,36.602928
27,20.00,1400.000000,0.140000,1.122346,291.703916,40.838548
27,30.00,1400.000000,0.140000,1.251635,307.990439,43.118662
27,40.00,1400.000000,0.140000,1.346762,314.028473,43.963986
27,50.00,1400.000000,0.140000,1.416804,312.541184,43.755766
27,60.00,1400.000000,0.140000,1.468413,305.523940,42.773352
27,70.00,1400.000000,0.140000,1.506467,294.439988,41.221598
27,80.00,1400.000000,0.140000,1.534544,280.363196,39.250847
27,90.00,1400.000000,0.140000,1.555274,264.082281,36.971519
27,100.00,1400.000000,0.140000,1.570590,246.176962,34.464775
28,0.00,1300.000000,0.130000,0.669231,200.769231,26.100000
28,10.00,1300.000000,0.130000,0.892051,245.115294,31.864988
28,20.00,1300.000000,0.130000,1.057567,272.270073,35.395109
28,30.00,1300.000000,0.130000,1.180568,286.670349,37.267145
28,40.00,1300.000000,0.130000,1.272012,291.603498,37.908455
28,50.00,1300.000000,0.130000,1.340022,289.506470,37.635841
28,60.00,1300.000000,0.130000,1.390622,282.186666,36.684267
28,70.00,1300.000000,0.130000,1.428284,270.985198,35.228076
28,80.00,1300.000000,0.130000,1.456325,256.897642,33.396693
28,90.00,1300.000000,0.130000,1.477211,240.663387,31.286240
28,100.00,1300.000000,0.130000,1.492773,222.831794,28.968133
29,0.00,1500.000000,0.150000,0.680000,204.000000,30.600000
29,10.00,1500.000000,0.150000,0.907792,249.837577,37.475637
29,20.00,1500.000000,0.150000,1.076344,277.903175,41.685476
29,30.00,1500.000000,0.150000,1.201139,292.841637,43.926246
29,40.00,1500.000000,0.150000,1.293591,298.077422,44.711613
29,50.00,1500.000000,0.150000,1.362123,296.137029,44.420554
29,60.00,1500.000000,0.150000,1.412953,288.885752,43.332863
29,70.00,1500.000000,0.150000,1.450672,277.701645,41.655247
29,80.00,1500.000000,0.150000,1.478678,263.603466,39.540520
29,90.00,1500.000000,0.150000,1.499483,247.344835,37.101725
29,100.00,1500.000000,0.150000,1.514945,229.483585,34.422538
30,0.00,1700.000000,0.170000,0.700000,210.000000,35.700000
30,10.00,1700.000000,0.170000,0.936981,258.594255,43.961023
30,20.00,1700.000000,0.170000,1.111155,288.346488,49.018903
30,30.00,1700.000000,0.170000,1.239280,304.284054,51.728289
30,40.00,1700.000000,0.170000,1.333612,310.083683,52.714226
30,50.00,1700.000000,0.170000,1.403123,308.436853,52.434265
30,60.00,1700.000000,0.170000,1.454385,301.315646,51.223660
30,70.00,1700.000000,0.170000,1.492221,290.166360,49.328281
30,80.00,1700.000000,0.170000,1.520169,276.050656,46.928612
30,90.00,1700.000000,0.170000,1.540828,259.748547,44.157253
30,100.00,1700.000000,0.170000,1.556112,241.833623,41.111716
31,0.00,1100.000000,0.110000,0.663636,199.090909,21.900000
31,10.00,1100.000000,0.110000,0.884558,242.867333,26.715407
31,20.00,1100.000000,0.110000,1.048748,269.624476,29.658692
31,30.00,1100.000000,0.110000,1.170837,283.751105,31.212622
31,40.00,1100.000000,0.110000,1.261664,288.499123,31.734903
31,50.00,1100.000000,0.110000,1.329265,286.279491,31.490744
31,60.00,1100.000000,0.110000,1.379602,278.880732,30.676881
31,70.00,1100.000000,0.110000,1.417101,267.630368,29.439340
31,80.00,1100.000000,0.110000,1.445048,253.514277,27.886570
31,90.00,1100.000000,0.110000,1.465883,237.265001,26.099150
31,100.00,1100.000000,0.110000,1.481424,219.427122,24.136983
32,0.00,1500.000000,0.150000,0.673333,202.000000,30.300000
32,10.00,1500.000000,0.150000,0.898599,247.079765,37.061965
32,20.00,1500.000000,0.150000,1.065475,274.642439,41.196366
32,30.00,1500.000000,0.150000,1.189175,289.252523,43.387878
32,40.00,1500.000000,0.150000,1.280928,294.278441,44.141766
32,50.00,1500.000000,0.150000,1.349026,292.207821,43.831173
32,60.00,1500.000000,0.150000,1.399597,284.879148,42.731872
32,70.00,1500.000000,0.150000,1.437174,273.652126,41.047819
32,80.00,1500.000000,0.150000,1.465110,259.533053,38.929958
32,90.00,1500.000000,0.150000,1.485891,243.267181,36.490077
32,100.00,1500.000000,0.150000,1.501356,225.406791,33.811019
33,0.00,1300.000000,0.130000,0.653846,196.153846,25.500000
33,10.00,1300.000000,0.130000,0.870837,238.751113,31.037645
33,20.00,1300.000000,0.130000,1.032484,264.745298,34.416889
33,30.00,1300.000000,0.130000,1.152959,278.387777,36.190411
33,40.00,1300.000000,0.130000,1.242789,282.836619,36.768760
33,50.00,1300.000000,0.130000,1.309797,280.439066,36.457079
33,60.00,1300.000000,0.130000,1.359802,272.940657,35.482285
33,70.00,1300.000000,0.130000,1.397134,261.640154,34.013220
33,80.00,1300.000000,0.130000,1.425015,247.504382,32.175570
33,90.00,1300.000000,0.130000,1.445845,231.253415,30.062944
33,100.00,1300.000000,0.130000,1.461413,213.423808,27.745095
34,0.00,1400.000000,0.140000,0.685714,205.714286,28.800000
34,10.00,1400.000000,0.140000,0.915822,252.246554,35.314518
34,20.00,1400.000000,0.140000,1.085866,280.759843,39.306378
34,30.00,1400.000000,0.140000,1.211604,295.981077,41.437351
34,40.00,1400.000000,0.140000,1.304635,301.390605,42.194685
34,50.00,1400.000000,0.140000,1.373509,299.552765,41.937387
34,60.00,1400.000000,0.140000,1.424528,292.358288,40.930160
34,70.00,1400.000000,0.140000,1.462341,281.202192,39.368307
34,80.00,1400.000000,0.140000,1.490381,267.114431,37.396020
34,90.00,1400.000000,0.140000,1.511186,250.855917,35.119828
34,100.00,1400.000000,0.140000,1.526631,232.989156,32.618482
35,0.00,1400.000000,0.140000,0.678571,203.571429,28.500000
35,10.00,1400.000000,0.140000,0.905973,249.291756,34.900846
35,20.00,1400.000000,0.140000,1.074221,277.266197,38.817268
35,30.00,1400.000000,0.140000,1.198785,292.135598,40.898984
35,40.00,1400.000000,0.140000,1.291068,297.320269,41.624838
35,50.00,1400.000000,0.140000,1.359476,295.342899,41.348006
35,60.00,1400.000000,0.140000,1.410218,288.065498,40.329170
35,70.00,1400.000000,0.140000,1.447878,276.863422,38.760879
35,80.00,1400.000000,0.140000,1.475844,262.753274,36.785458
35,90.00,1400.000000,0.140000,1.496623,246.487001,34.508180
35,100.00,1400.000000,0.140000,1.512071,228.621163,32.006963
36,0.00,1200.000000,0.120000,0.683333,205.000000,24.600000
36,10.00,1200.000000,0.120000,0.912915,251.374466,30.164936
36,20.00,1200.000000,0.120000,1.082499,279.749673,33.569961
36,30.00,1200.000000,0.120000,1.207856,294.856892,35.382827
36,40.00,1200.000000,0.120000,1.300587,300.176113,36.021134
36,50.00,1200.000000,0.120000,1.369230,298.269083,35.792290
36,60.00,1200.000000,0.120000,1.420077,291.023119,34.922774
36,70.00,1200.000000,0.120000,1.457766,279.829764,33.579572
36,80.00,1200.000000,0.120000,1.485719,265.715810,31.885897
36,90.00,1200.000000,0.120000,1.506465,249.439484,29.932738
36,100.00,1200.000000,0.120000,1.521870,231.561100,27.787332
37,0.00,1600.000000,0.160000,0.675000,202.500000,32.400000
37,10.00,1600.000000,0.160000,0.900766,247.729722,39.636756
37,20.00,1600.000000,0.160000,1.068012,275.403590,44.064574
37,30.00,1600.000000,0.160000,1.191982,290.094627,46.415140
37,40.00,1600.000000,0.160000,1.283928,295.178386,47.228542
37,50.00,1600.000000,0.160000,1.352161,293.148260,46.903722
37,60.00,1600.000000,0.160000,1.402824,285.847283,45.735565
37,70.00,1600.000000,0.160000,1.440462,274.638666,43.942187
37,80.00,1600.000000,0.160000,1.468438,260.531372,41.685019
37,90.00,1600.000000,0.160000,1.489242,244.272639,39.083622
37,100.00,1600.000000,0.160000,1.504721,226.416210,36.226594
38,0.00,1400.000000,0.140000,0.678571,203.571429,28.500000
38,10.00,1400.000000,0.140000,0.905973,249.291756,34.900846
38,20.00,1400.000000,0.140000,1.074221,277.266197,38.817268
38,30.00,1400.000000,0.140000,1.198785,292.135598,40.898984
38,40.00,1400.000000,0.140000,1.291068,297.320269,41.624838
38,50.00,1400.000000,0.140000,1.359476,295.342899,41.348006
38,60.00,1400.000000,0.140000,1.410218,288.065498,40.329170
38,70.00,1400.000000,0.140000,1.447878,276.863422,38.760879
38,80.00,1400.000000,0.140000,1.475844,262.753274,36.785458
38,90.00,1400.000000,0.140000,1.496623,246.487001,34.508180
38,100.00,1400.000000,0.140000,1.512071,228.621163,32.006963
39,0.00,1400.000000,0.140000,0.671429,201.428571,28.200000
39,10.00,1400.000000,0.140000,0.896123,246.336957,34.487174
39,20.00,1400.000000,0.140000,1.062575,273.772552,38.328157
39,30.00,1400.000000,0.140000,1.185967,288.290118,40.360616
39,40.00,1400.000000,0.140000,1.277500,293.249932,41.054990
39,50.00,1400.000000,0.140000,1.345443,291.133032,40.758625
39,60.00,1400.000000,0.140000,1.395909,283.772709,39.728179
